contig_3	resfinder~~~OqxB_1~~~EU370913~~~Chloramphenicol;Ciprofloxacin;Nalidixic_acid;Trimethoprim	100.000	3153	0	0	2597799	2600951	3153	1	0.0	5823	5306069	3153	resfinder~~~OqxB_1~~~EU370913~~~Chloramphenicol;Ciprofloxacin;Nalidixic_acid;Trimethoprim OqxB
contig_3	resfinder~~~OqxA_1~~~EU370913~~~Chloramphenicol;Ciprofloxacin;Nalidixic_acid;Trimethoprim	100.000	1176	0	0	2600975	2602150	1176	1	0.0	2172	5306069	1176	resfinder~~~OqxA_1~~~EU370913~~~Chloramphenicol;Ciprofloxacin;Nalidixic_acid;Trimethoprim OqxA
contig_3	resfinder~~~blaSHV-182_1~~~KP050489~~~	99.884	861	1	0	4148681	4149541	1	861	0.0	1585	5306069	861	resfinder~~~blaSHV-182_1~~~KP050489~~~ blaSHV-182
contig_3	resfinder~~~blaSHV-159_1~~~JX121126~~~	99.884	861	1	0	4148681	4149541	1	861	0.0	1585	5306069	861	resfinder~~~blaSHV-159_1~~~JX121126~~~ blaSHV-159
contig_3	resfinder~~~blaSHV-158_1~~~JX121125~~~	99.884	861	1	0	4148681	4149541	1	861	0.0	1585	5306069	861	resfinder~~~blaSHV-158_1~~~JX121125~~~ blaSHV-158
contig_3	resfinder~~~blaSHV-11_1~~~X98101~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.768	861	2	0	4148681	4149541	1	861	0.0	1580	5306069	861	resfinder~~~blaSHV-11_1~~~X98101~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-11
contig_3	resfinder~~~blaSHV-155_1~~~JX121122~~~	99.883	856	1	0	4148681	4149536	1	856	0.0	1576	5306069	861	resfinder~~~blaSHV-155_1~~~JX121122~~~ blaSHV-155
contig_3	resfinder~~~blaSHV-156_1~~~JX121123~~~	99.652	861	3	0	4148681	4149541	1	861	0.0	1574	5306069	861	resfinder~~~blaSHV-156_1~~~JX121123~~~ blaSHV-156
contig_3	resfinder~~~blaSHV-75_1~~~AM176550~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-75_1~~~AM176550~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-75
contig_3	resfinder~~~blaSHV-74_1~~~AM176549~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-74_1~~~AM176549~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-74
contig_3	resfinder~~~blaSHV-70_1~~~DQ013287~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-70_1~~~DQ013287~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-70
contig_3	resfinder~~~blaSHV-69_1~~~DQ174308~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-69_1~~~DQ174308~~~ blaSHV-69
contig_3	resfinder~~~blaSHV-67_1~~~DQ174307~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-67_1~~~DQ174307~~~ blaSHV-67
contig_3	resfinder~~~blaSHV-31_1~~~AY277255~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-31_1~~~AY277255~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-31
contig_3	resfinder~~~blaSHV-25_1~~~AF208796~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-25_1~~~AF208796~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-25
contig_3	resfinder~~~blaSHV-187_1~~~LN515533~~~	99.308	867	6	0	4148675	4149541	1	867	0.0	1568	5306069	867	resfinder~~~blaSHV-187_1~~~LN515533~~~ blaSHV-187
contig_3	resfinder~~~blaSHV-185_1~~~KM233164~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-185_1~~~KM233164~~~ blaSHV-185
contig_3	resfinder~~~blaSHV-173_1~~~KF513178~~~	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-173_1~~~KF513178~~~ blaSHV-173
contig_3	resfinder~~~blaSHV-13_1~~~AF164577~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-13_1~~~AF164577~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-13
contig_3	resfinder~~~blaSHV-107_1~~~AM922308~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid	99.535	861	4	0	4148681	4149541	1	861	0.0	1568	5306069	861	resfinder~~~blaSHV-107_1~~~AM922308~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid blaSHV-107
contig_3	resfinder~~~blaSHV-99_1~~~AM941845~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-99_1~~~AM941845~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-99
contig_3	resfinder~~~blaSHV-96_1~~~EF373971~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-96_1~~~EF373971~~~ blaSHV-96
contig_3	resfinder~~~blaSHV-94_1~~~EF373970~~~	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-94_1~~~EF373970~~~ blaSHV-94
contig_3	resfinder~~~blaSHV-89_1~~~DQ193536~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-89_1~~~DQ193536~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-89
contig_3	resfinder~~~blaSHV-85_1~~~DQ322460~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-85_1~~~DQ322460~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-85
contig_3	resfinder~~~blaSHV-81_1~~~AM176556~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-81_1~~~AM176556~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-81
contig_3	resfinder~~~blaSHV-79_1~~~AM176554~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-79_1~~~AM176554~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-79
contig_3	resfinder~~~blaSHV-61_1~~~AJ866284~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-61_1~~~AJ866284~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-61
contig_3	resfinder~~~blaSHV-60_1~~~AB302939~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-60_1~~~AB302939~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-60
contig_3	resfinder~~~blaSHV-56_1~~~EU586041~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid	99.419	861	5	0	4148681	4149541	1	861	0.0	1563	5306069	861	resfinder~~~blaSHV-56_1~~~EU586041~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid blaSHV-56
